statistic;total;se_total;mean;se_mean
cv_elpd;-2850.948175928171;187.0486526083843;-29.697376832585118;1.9484234646706697
naive_lpd;-2823.375393970259;184.7824770940621;-29.410160353856867;1.9248174697298135
p_eff;27.572781957911907;3.709783313347116;0.287216478728249;0.03864357618069913
