parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,lower,upper
beta0[1],-1.6453712946984442,0.0734693490799078,0.001365416170897002,2896.334659143715,4872.34908025924,1.0010681889466067,,-1.787257901079294,-1.501726912876247
beta0[2],-6.0192244595182665,1.1599952757544791,0.03900670929631437,3229.0425328032707,1937.531567929106,1.0016871272185677,,-7.722752731663113,-4.5184544649372045
beta1[1],1.3796759387697166,0.10637291210583937,0.0019581117255909556,2954.5447227509503,4707.804446422865,1.0019943604953359,,1.1720544566636342,1.5871908128457493
beta1[2],89.6589936252237,267.22242317074756,21.83018718635889,528.0614566643372,261.0936464563256,1.017330255775439,,7.306159576137475,329.04865466181286
beta2[1],1.1885038658778058,0.10191923064838981,0.0019071809583761877,2854.392114164211,4826.097413481473,1.0017052954594399,,0.9911392348379348,1.3869444087758735
beta2[2],0.8990277294084146,1.697299363616408,0.03486626814710898,4549.81246997461,3156.262034498017,1.0014805778220301,,-1.7849507648031193,3.6806191598070224
beta3[1],0.8419530522954122,0.15073790149085534,0.002673040909237103,3180.1710850113645,5667.716418531685,1.0016727867508943,,0.5430343053292308,1.1347413336950727
beta3[2],2.218424642750195,14.013869036751501,0.7254809109424233,1281.7534505344372,408.1539895863264,1.007778210134854,,-12.389381703581716,18.619891263825238
trans[1, 1],0.9966791115931484,0.0012789259501589645,1.9023983880351953e-5,4164.584648629361,4840.839311332499,1.0006641045466083,,0.9941260797358993,0.9989190093600849
trans[2, 1],0.0033208884068515864,0.0012789259501589645,1.9023983880352282e-5,4164.584648629364,4840.839311332491,1.0006641045466083,,0.0010809906399150693,0.005873920264100718
trans[1, 2],0.01677553790549153,0.00236894336521114,3.246517573683559e-5,5218.753600489168,5776.110136383833,1.0000528032649763,,0.012353712118380848,0.021585136834099253
trans[2, 2],0.9832244620945084,0.00236894336521114,3.2465175736835554e-5,5218.753600489174,5776.110136383842,1.0000528032649763,,0.9784148631659008,0.9876462878816191
init[1],0.9055677525284933,0.040573058088051374,0.0004955260351492681,6028.974066937918,4590.190205350207,1.000973999853865,,0.8297545185674884,0.9853677057336268
init[2],0.09443224747150666,0.04057305808805138,0.0004955260351492681,6028.974066937932,4590.190205350207,1.00097435320184,,0.014632294266373247,0.17024548143251156
pdd[1],0.1619828863350196,0.009980051749649445,0.00018534740424935734,2896.334659143715,4872.34908025924,1.0010681889466067,,0.1434092419625439,0.18216810211789475
pdd[2],0.0033486402872774717,0.002241630570532823,3.105068811743449e-5,3229.0425328032707,1937.531567929106,1.0009809903599567,,1.0936090231860148e-12,0.007571972916169703
pdc[1],0.387873501106745,0.017438405225842737,0.00020125272616414253,7511.550831404835,8339.964581165596,1.001317397590999,,0.353769859345327,0.4217371739009927
pdc[2],0.011661143728129517,0.011199374625709435,0.00013243904038190166,3248.4204681678516,1663.8775185924371,1.0022113969078223,,1.3909953754775365e-15,0.03383396809368947
pcd[1],0.43405895599899985,0.01873694604401684,0.0002280322996899455,6759.144902506128,8470.091894479809,1.0017156725762755,,0.3983197473874296,0.4714948567824746
pcd[2],0.9991908779870051,0.0033109921537554355,4.430268275754609e-5,1046.3500961870498,NaN,1.0086978786193863,,0.9952689348253216,1.0
pcc[1],0.853476932652906,0.010769529601649216,9.537775006911402e-5,12818.254368603364,11081.16856021781,1.00073787305599,,0.8315479515513415,0.8737273045939037
pcc[2],0.99997431291056,9.711879376165539e-5,8.833785599295621e-7,1154.322514212902,NaN,1.0076823654334974,,0.9998420531950842,1.0
