statistic,total,se_total,mean,se_mean
cv_elpd,-2766.643394100997,208.05469149752088,-30.072210805445618,2.2614640380165314
naive_lpd,-2737.4951780182523,205.95143312119598,-29.755382369763613,2.238602533926043
p_eff,29.148216082744586,3.538909816552609,0.31682843568200636,0.03846641104948488
