statistic,total,se_total,mean,se_mean
cv_elpd,-2734.1976434518238,205.0931396395695,-30.379973816131375,2.2788126626618834
naive_lpd,-2646.4885655203752,198.04424859813446,-29.40542850578195,2.200491651090383
p_eff,87.70907793144985,13.212758958897982,0.9745453103494428,0.14680843287664425
