statistic,total,se_total,mean,se_mean
cv_elpd,-4393.600328271637,216.17533457366125,-45.76667008616289,2.2518264018089713
naive_lpd,-4362.454499611386,214.3848876865428,-45.442234370951944,2.2331759134014875
p_eff,31.145828660250288,3.548465669046613,0.3244357152109405,0.03696318405256888
