parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,lower,upper
beta0[1],-0.8003955418818267,0.11224738271818967,0.0018094984865857176,3850.837698222891,4205.503073000936,1.001533192421054,,-1.0234627442947086,-0.5857139101937877
beta0[2],-2.7337558037071212,0.13866587681321757,0.0022111073640746657,3952.8784510180694,3966.4139784011913,1.0021209143886303,,-2.9988150143189722,-2.454043233810312
beta0[3],-4.389609732400559,0.35998608362384144,0.0045965052173970655,6219.366651475117,4941.964405954752,1.0008717492699295,,-5.1080752273755605,-3.6941695013728317
beta1[1],0.7518143885406064,0.1521572365268285,0.0023923124664547274,4049.698397220828,4077.1289002455046,1.002371225812334,,0.4672126128624598,1.0534876718481958
beta1[2],2.1825988251081343,0.19315027937820986,0.002937310138825662,4337.606135978758,3876.502160361389,1.0013038458242158,,1.82459661508014,2.5765562471307253
beta1[3],8.454648506730788,0.6685679242245445,0.008867086177924194,5751.156944807103,4258.86786140522,1.001207862312736,,7.190746948031468,9.761895663761976
beta2[1],0.1197579031793049,0.14012726221991037,0.0022833219264601747,3769.3751976601175,4351.816471726653,1.001175178960145,,-0.14946164961412575,0.3907480737240077
beta2[2],2.791387332677902,0.2092937145079975,0.0032099356633107225,4269.091798076025,4501.485080453234,1.00166251583359,,2.3847812324551714,3.1838510924148324
beta2[3],0.06145527655859174,0.7062725042894519,0.00815930367500971,7636.742617525107,4728.525874551624,1.0006100615017746,,-1.3786253766596046,1.431609793427233
beta3[1],0.8455099401894919,0.1910209764688575,0.0029912808906233535,4094.7007380732584,4406.09510513659,1.001784708878,,0.4659091858343074,1.20995671647708
beta3[2],3.4854872389142804,0.5192046072443361,0.0063244954832799415,7126.808651362542,4372.561359939299,1.001784145694896,,2.4857977379745937,4.504124950423135
beta3[3],2.177712344230326,1.0235263483131916,0.011273636988744508,8279.750726902028,5100.345979796656,1.0012357546305237,,0.2806030000598852,4.278699993965405
trans[1, 1],0.9940117165899286,0.00241706333944078,2.5596418336701377e-5,8848.110635529492,4212.708708444026,1.0016238702611455,,0.9893179779136251,0.9982479672264398
trans[2, 1],0.0016194594593480864,0.0013394848223411706,1.5433290665352813e-5,6241.9343591756,3281.448768498029,1.000212978977049,,2.611172252309224e-6,0.004258183189309534
trans[3, 1],0.0043688239507234826,0.002075043779693236,2.3497646710083802e-5,7480.916897100623,3984.3979063685247,1.0005189103496686,,0.0007673943253894536,0.008283477099935377
trans[1, 2],0.005618788769496311,0.0018015201773077783,2.3734677257189247e-5,5503.636043749647,3708.147731079901,1.000528171455738,,0.0022342960891051943,0.009063888339353232
trans[2, 2],0.9928032153044606,0.002080126501491879,2.6552123266294188e-5,5941.604223370703,4255.849939735849,1.000577563968518,,0.9886541157485553,0.9966326699477113
trans[3, 2],0.0015779959260431588,0.0011767762410728143,1.4901912206554154e-5,5356.045298371918,3154.4417724879722,1.0013128361395063,,8.23816065442795e-6,0.0038085791864765906
trans[1, 3],0.010692459775291915,0.004171994832432754,5.699434562892904e-5,5271.263436231879,4110.087159863785,1.002152158763431,,0.002881352730654485,0.01872755768551715
trans[2, 3],0.016802127784206936,0.005091889193668121,6.346950812824858e-5,6243.504210966878,4264.158384647277,1.0004182834746398,,0.0075641059198882695,0.026967308751787853
trans[3, 3],0.9725054124405011,0.004921307867618658,5.009044476571995e-5,9729.051910488584,4530.242534580091,1.0009363615890954,,0.9629974037283116,0.9817865323059983
init[1],0.4965143810459585,0.06337250174612379,0.0006813980943924196,8669.433609590136,4326.151694421296,1.0023694290286267,,0.3687990738920165,0.6163772983985206
init[2],0.47213106053090836,0.06425806191534852,0.0006988593078086306,8466.70559589047,4614.2885625427,1.0024032230709012,,0.34683597271302763,0.5974154617635098
init[3],0.03135455842313308,0.022397435719810222,0.00024919130395829653,5608.5044541619445,2874.989226952678,1.0005768322967226,,3.676603423412765e-6,0.07445002774741638
pdd[1],0.3104498374906232,0.023995171284666533,0.0003870297285827548,3850.837698222891,4205.503073000936,1.001560150647477,,0.26435344895613316,0.35761888548872645
pdd[2],0.06149226054502643,0.007948231681381262,0.00012579909396033797,3952.8784510180694,3966.4139784011913,1.0021209143886303,,0.04564579053739273,0.07698475450406674
pdd[3],0.013012767850620492,0.004523362566205372,5.720578627789844e-5,6219.366651475117,4941.964405954752,1.00049864906219,,0.0046510239763584505,0.02152578018430936
pdc[1],0.3364241944977998,0.020360420811399244,0.0002258134102013376,8134.476144617331,4913.666530598311,1.0018114830285219,,0.2968238685025579,0.3760630846865507
pdc[2],0.5143069877206567,0.03916727770766406,0.00045969853514814653,7288.589149374516,4698.811715667265,1.0002684988343165,,0.43761139608473976,0.591499705520565
pdc[3],0.01577696577941596,0.009740686871760352,0.00010793740053593234,8305.307852656237,4854.474294662427,0.9997549521257598,,0.0017951415589421776,0.03533452158255113
pcd[1],0.4878957316859763,0.0284203751648698,0.0003212892099212339,7829.645784940078,5061.620804145846,1.0009991125912228,,0.4326836358847863,0.5443057808989713
pcd[2],0.36620445097160187,0.032274667289996055,0.00035236019952006293,8384.542168869277,5470.977879085476,0.9995493332506377,,0.2995226749244099,0.42519834397342093
pcd[3],0.9807294877737615,0.009912507103774266,0.00011662228440202937,7082.429121968459,4734.895403799471,1.0003473799035423,,0.9615327623306693,0.9964304955338859
pcc[1],0.7138565869563572,0.022052454952941915,0.00024733830073665053,7948.089484168788,5342.612701459321,1.0008219908671907,,0.6674719396175821,0.7539775664991065
pcc[2],0.996417783915844,0.0015239175032648778,1.630114645793723e-5,8203.213196833141,4575.119664063822,1.0001501423076418,,0.9932835276043318,0.9990367841846061
pcc[3],0.9973821685338777,0.0022362670187423364,2.5450564124816937e-5,7721.1558698991075,5073.129993213194,1.000194829772186,,0.9928963992532072,0.9999862712292348
