parameters;mean;std;mcse;ess_bulk;ess_tail;rhat;ess_per_sec;lower;upper
beta0;-1.9140547478339165;0.04270132927396564;0.0005863060059850382;5304.519522496584;6612.46315258203;1.0008600690780967;51.833838421065536;-1.9958880954525486;-1.8289282209123119
beta1;2.2769057335116183;0.06275369089129777;0.0008574697809124682;5364.749043022374;7403.4234672370385;1.0006859672991193;52.42237942310576;2.152626450750131;2.400562908579424
beta2;0.19371484485244803;0.07662406051732527;0.001017243819995779;5681.83645171499;6958.540154207924;1.0010676866874022;55.520842429570834;0.04049394668701255;0.3394303237671523
beta3;0.8458938047587341;0.12577914798391834;0.0016526247225778147;5792.630912784583;6849.520080797967;1.000351789876868;56.60348566778959;0.602742279332326;1.089723536834482
pdd;0.12860185020297044;0.004784405981160291;6.568023909000941e-5;5304.519522496584;6612.46315258203;1.0008600690780967;;0.1192265517355081;0.1379431188489768
pdc;0.15201495899082046;0.008334855360550682;8.691192032773916e-5;9203.064883481224;9327.93963275351;0.9999399257756747;;0.13504398428388706;0.1676761489979816
pcd;0.5896835448129805;0.011236394634189071;0.00010755377622934076;10910.358063321471;10279.617569853453;1.0001590622167742;;0.5659165331010493;0.6100698673223495
pcc;0.8022004495777832;0.01399052345214569;0.00012772556281968374;11989.200740669388;9579.001768130744;1.0001511013186815;;0.7741011074293859;0.8284181985065763
