statistic,total,se_total,mean,se_mean
cv_elpd,-3155.3446754465012,234.07405913425086,-34.29722473311414,2.5442832514592486
naive_lpd,-3121.9532341739437,231.3196846030513,-33.93427428449939,2.514344397859253
p_eff,33.3914412725578,6.838002999435498,0.36295044861475867,0.0743261195590815
