parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,lower,upper
beta0[1],-1.1119149380159903,0.08876506476453884,0.010057805459861579,88.66172127776595,523.1290899503846,1.4821091018287247,,-1.2597768795755047,-0.9362212401229398
beta0[2],-4.280445126010276,0.5127906430617628,0.06472957758174663,80.08660485680528,508.96059865453964,1.5864702841325384,,-5.079374437926555,-3.3714308472554375
beta1[1],1.0447291837203059,0.33395747291211025,0.04669093390729026,79.63086982912417,506.9875022252419,1.5918686897824261,,0.6609674362936817,1.609516386456967
beta1[2],5.524527638336495,2.6375221978682206,0.375634678542545,79.67764840933822,508.2423480010378,1.5923860013702646,,1.2181372121743648,8.186893687734358
beta2[1],0.214581276673108,0.08968287020829471,0.0006489062430636302,19103.22124391405,18497.021039997333,1.0007537223047016,,0.0306083091314165,0.3843958645928149
beta2[2],0.2031371437153233,0.4172207717968945,0.003123895582166074,20016.192586046036,3131.711444953685,1.0429956698633016,,-0.6719723924988472,1.0110038079883725
beta3[1],0.9426603511706232,0.16553212199073083,0.01241385945379111,180.63885060683037,760.4749233418187,1.171831432337016,,0.6169148068591492,1.2586464957853385
beta3[2],1.3028440757238875,0.7128328652269992,0.030723336354570255,538.8659814831711,3296.677475367719,1.0525027188119718,,-0.04647953962687629,2.768153313685921
trans[1, 1],0.9929402110632191,0.004156932756863164,0.0005393360818542388,79.80662670506996,522.403729863862,1.59113057028723,,0.9869032022314053,0.9995767287003291
trans[2, 1],0.007059788936780969,0.004156932756863164,0.000539336081854239,79.80662670506996,522.403729863862,1.59113057028723,,0.00042327129967090205,0.013096797768594789
trans[1, 2],0.019129689553528572,0.006247808979700696,0.0007977556877513191,80.03801322164598,509.650164237557,1.5862620978406488,,0.007916741713906295,0.02858784225159141
trans[2, 2],0.9808703104464715,0.006247808979700696,0.0007977556877513193,80.03801322164601,509.65016423755714,1.5862620978406485,,0.9714121577484086,0.9920832582860937
init[1],0.8318492129207967,0.051972374220623084,0.0014107195891238551,1411.432539072128,8926.64747407058,1.0213395835446681,,0.7284445348185198,0.930425692993071
init[2],0.16815078707920336,0.051972374220623084,0.0014107195891238551,1411.432539072128,8926.64747407058,1.0213395835446681,,0.06957430700692906,0.2715554651814802
pdd[1],0.24788299865914454,0.016652459233788934,0.0018954917759211245,88.66172127776595,523.1290899503846,1.4821091018287247,,0.22008200716841353,0.2807047111708858
pdd[2],0.015485397761773784,0.007986274294599213,0.0010473214472978727,80.08660485680528,508.96059865453964,1.5864702841325384,,0.005046994384499815,0.03066408790831575
pdc[1],0.2900884674134283,0.022125390857283714,0.00213369510390382,115.72798510734678,541.6011052698441,1.3117988263536833,,0.24955738103831518,0.334305639364701
pdc[2],0.0197639057705473,0.011127249818213246,0.0013822718960256964,82.33643664944506,492.7860873918875,1.5546519168638075,,0.003667554769168574,0.04084688320596843
pcd[1],0.4830126751119933,0.09761961796994821,0.01393574956438257,79.61651419760142,484.48409803650736,1.591805009661155,,0.38752407519211873,0.6373523548927937
pcd[2],0.6756142960807447,0.3741041079028518,0.05382786713977999,79.78797037023423,504.6160519347419,1.5918329377968847,,0.09689578909225555,0.969994495654884
pcc[1],0.7435000792446765,0.057938438153053946,0.007915465755519518,79.85299388988923,497.0515824486125,1.5912976349319352,,0.6685432553968217,0.8424355945176957
pcc[2],0.7817086239698133,0.29532980080508825,0.04168847893334083,79.7485517047712,500.4656018803412,1.591840149493373,,0.26113194140737606,0.9996257495981693
