statistic,total,se_total,mean,se_mean
cv_elpd,-3848.021751599343,211.89810503356136,-40.08355991249316,2.207271927432931
naive_lpd,-3815.9117073010893,210.09279194680266,-39.749080284386345,2.1884665827791943
p_eff,32.11004429825373,3.163815839209108,0.3344796281068097,0.032956414991761544
