statistic,total,se_total,mean,se_mean
cv_elpd,-2766.165320731027,208.0255252903407,-30.06701435577203,2.2611470140254424
naive_lpd,-2737.5105342084366,205.9270930776446,-29.755549284874313,2.2383379682352675
p_eff,28.65478652259079,3.468932970900933,0.31146507089772596,0.037705793161966664
