statistic,total,se_total,mean,se_mean
cv_elpd,-2662.8825589997223,202.47824132382706,-29.92002875280587,2.2750364193688433
naive_lpd,-2621.823844669627,198.84934726641112,-29.45869488392839,2.23426232883608
p_eff,41.05871433009507,5.731956575025515,0.4613338688774727,0.06440400646096084
