statistic,total,se_total,mean,se_mean
cv_elpd,-4012.9468507820593,214.09778560237902,-41.80152969564645,2.230185266691448
naive_lpd,-3971.6018194188036,212.40463725253693,-41.370852285612536,2.2125483047139265
p_eff,41.34503136325601,3.8043624363872155,0.4306774100339168,0.0396287753790335
