statistic,total,se_total,mean,se_mean
cv_elpd,-4035.6854381805088,214.72210985915507,-42.03838998104697,2.2366886443661986
naive_lpd,-3781.8676736908465,205.82237197137815,-39.39445493427965,2.1439830413685224
p_eff,253.8177644896619,36.73847646635453,2.6439350467673113,0.382692463191193
