statistic,total,se_total,mean,se_mean
cv_elpd,-2765.9935221316655,208.0892456254473,-30.065146979692017,2.2618396263635576
naive_lpd,-2737.9416609559444,205.89397772349207,-29.760235445173308,2.2379780187336094
p_eff,28.051861175720646,3.436461415243429,0.3049115345187027,0.03735284147003727
