parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,lower,upper
beta0[1],-1.0157115816526794,0.35608091071552606,0.0992082519407959,22.549128658600164,48.97381728409631,1.4889378037398955,,-1.8524131568200233,-0.6817594333746761
beta0[2],-4.315945314550326,0.4904112992755874,0.11877821510908539,18.951226184900353,100.69126577364607,1.6935631153787931,,-5.223600215393608,-3.520300066197364
beta0[3],-1.9168006983928503,0.8621607514064263,0.23770420969108752,15.949772774299506,50.40044026082196,2.0888155615121486,,-3.049094549765478,-0.021479323829729616
beta1[1],0.6131809973152756,0.5159304196567173,0.14295451610373774,17.477484203126075,49.17838708957753,1.8364123038702778,,0.07584639162540323,1.834745547456885
beta1[2],5.268124055304382,2.5979244738301905,0.7278554347486402,17.25552931953408,70.47442769157435,1.8676188037733499,,1.7085882608358356,8.769440735070935
beta1[3],2.6364854646298106,1.6060971973288096,0.4500282794452218,15.99905768564743,52.259715780874444,2.071901562985753,,-0.6458258211217217,4.252925733129506
beta2[1],-0.09816314708977104,0.5457009448063582,0.15149067440305927,15.904041295611895,49.34175279806364,2.097007276849782,,-0.7638564116209374,1.1613665563316478
beta2[2],-0.03767937213654915,0.6875940471458736,0.13280070015007184,26.957805015370045,437.6205942389051,1.36234688743509,,-1.4523007370838392,1.0121574407811822
beta2[3],1.6635829857472317,1.7066139962862021,0.4769848208940373,15.336911752568692,49.74817215985619,2.2312441840804706,,-2.1309640355704005,3.776565180300748
beta3[1],1.3730030548672338,0.2966786167397746,0.06629227495717264,27.890153716315883,50.169073513002054,1.3434980613641947,,0.6883537920553506,1.8616908608774332
beta3[2],1.3583451330864178,0.8357604825540216,0.11856839767482551,50.29137546857158,444.74603169350974,1.1599017667847673,,-0.1884779919366464,3.063693587794942
beta3[3],0.13286184612994972,0.9511219995649502,0.2233035430744892,27.780416322565866,52.64851049414984,1.3483116397511845,,-1.2627015753301964,2.244011196491593
trans[1, 1],0.9912117745758193,0.00495417685014127,0.0012041075952722415,18.690872947214768,59.76812523807735,1.7139499230298278,,0.9811785294901901,0.9984841352816399
trans[2, 1],0.0056951097220911216,0.0037803142777756583,0.0009025801736489225,19.13393414919608,108.86756381674141,1.674950081885555,,0.0004918597650912093,0.012842081946501587
trans[3, 1],0.003093115702089529,0.0021994623064590167,0.0004062691705483337,37.8824743563915,77.69474051039101,1.2259728706265047,,1.2872168232518124e-5,0.007538589420886588
trans[1, 2],0.013879552724652357,0.005557168636149134,0.0013730077932542766,19.480737550394835,51.61679126784181,1.6442559523801725,,0.006233647013836441,0.026102596281984972
trans[2, 2],0.9818795525078755,0.006989523483298541,0.0018189911954165242,18.978071434015998,259.1400969855189,1.6871953126013088,,0.9704617157163211,0.9923658365400703
trans[3, 2],0.004240894767472263,0.004211741725399802,0.0010567271093869382,20.582760837280386,144.93493147234375,1.5797929125076615,,9.129350813097403e-6,0.012781749825233696
trans[1, 3],0.02253609407124219,0.009476413725707575,0.0018531915264736287,28.759025290016385,136.7917687020022,1.3267012763410821,,0.0093534087776741,0.043428021210423884
trans[2, 3],0.010486219912035894,0.01223857101770003,0.003054001638916144,18.804545393498735,139.3418966170934,1.7019520286689798,,2.435421213364819e-5,0.03589121129390982
trans[3, 3],0.9669776860167218,0.019243876599533808,0.004904805764730922,19.110980455851976,149.7066156374709,1.676223902188547,,0.9276971707380969,0.989092613400839
init[1],0.770406476892819,0.06477130889511425,0.006053335837416274,112.84384283700929,1916.8447169495294,1.0659829479101182,,0.6398888856152594,0.8915832623328227
init[2],0.1703052847999196,0.054887295034420004,0.005828276341708402,85.85130311210025,135.83188505097704,1.0899417488630108,,0.06439507208751806,0.2788186321817261
init[3],0.05928823830726133,0.04968876458083248,0.010105675414125152,21.81411962519689,96.99829808083098,1.5200276600321796,,1.0070667370188387e-5,0.15229043274469686
pdd[1],0.2717674529653043,0.059848226723219086,0.016519343429200042,22.549128658600164,48.97381728409631,1.4889378037398955,,0.13358015140618823,0.3326052071593409
pdd[2],0.014653808557370383,0.006397506478308153,0.0015369882959732546,18.951226184900353,100.69126577364607,1.6935631153787931,,0.004116170784854439,0.02571554548841427
