parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,lower,upper
beta0[1],-0.7684447964700515,0.13372189814645427,0.007706386633524259,385.2342176692055,254.97115513837278,1.0396316514394248,,-1.0543273378221185,-0.5142063522735121
beta0[2],-3.15785540653488,0.1406674492709827,0.00676832891444,539.1335985857758,406.93051038334966,1.0297340970570192,,-3.4383384749702106,-2.8908046597564314
beta1[1],1.2091095029022172,0.18801404338843888,0.01347788668904671,289.5049166711381,172.31318435612127,1.0548573807789603,,0.753420587202675,1.5338984443653878
beta1[2],2.8088866543318813,0.378208406750649,0.03505603871953938,261.36738768321703,159.24324185292414,1.0626898478254718,,2.2964040072348273,3.892868073922774
beta2[1],0.1194127452670693,0.16309856151849766,0.008014733380832962,486.8028197557559,334.91104761400015,1.0303072727247429,,-0.212837238267506,0.4402531007799617
beta2[2],2.631582160831543,0.1879286591061371,0.006566891929184976,900.9432573982125,955.596793712276,1.0182374589179874,,2.2670682998929146,3.0038244132006993
beta3[1],0.63207064806219,0.2007370337134674,0.008714358848627589,562.2354725795959,555.1261223572659,1.0287051424640756,,0.25924174609929646,1.0511063664618194
beta3[2],4.425451703568664,1.5015727749684973,0.03425902696936951,7142.960797947761,1205.9052470914455,1.0149114957819096,,2.498594562763772,6.539187295959809
trans[1, 1],0.9973457970513419,0.001980298688757568,3.2675277704135215e-5,3670.9081220696976,8746.288527332152,1.0056644114404212,,0.9935207398788843,0.9999999757188567
trans[2, 1],0.0026542029486581065,0.001980298688757568,3.267527770413519e-5,3670.9081220697035,8746.288527332152,1.0056644114404212,,2.4281143318205523e-8,0.00647926012111566
trans[1, 2],0.005971029740697279,0.001464529830475802,7.587477120332231e-5,475.6423414576205,416.0613748681148,1.0329135043038233,,0.0033612055547102004,0.008922802313937828
trans[2, 2],0.9940289702593027,0.001464529830475802,7.587477120332753e-5,475.6423414576209,416.06137486811446,1.0329135043038233,,0.9910771976860622,0.9966387944452898
init[1],0.5149338271316855,0.07086138614025557,0.0031510331193654938,573.4876569460034,472.9022960068575,1.027553772959971,,0.37844319976643115,0.6581680935848933
init[2],0.48506617286831455,0.07086138614025557,0.0031510331193654938,573.487656946004,472.90229600685734,1.027553772959971,,0.34183190641510675,0.6215568002335689
pdd[1],0.3175326023955136,0.028491411818546662,0.0015932312112039242,385.2342176692055,254.97115513837278,1.0396316514394248,,0.2555847471592178,0.3710838664655066
pdd[2],0.04113092614280868,0.005363544021515548,0.00023950656121469663,539.1335985857758,406.93051038334966,1.0297340970570192,,0.030631773996445087,0.0519472372060615
pdc[1],0.34351162457939405,0.020880603951478633,0.00012645274918538136,27243.076101714054,20316.035761935254,1.0004031050702236,,0.3015354592718451,0.38365383018938953
pdc[2],0.37184908837683495,0.028937036132101256,0.0001780475710147318,26404.171445610456,19137.142162153516,1.0019865405215809,,0.3164230881428509,0.4293650312280574
pcd[1],0.6075583736733987,0.05427409589833309,0.005188289581689015,268.8975819576282,159.15575621640386,1.0605772988866067,,0.44558332136096457,0.6747326149901364
pcd[2],0.4144888877638118,0.07260864066245386,0.006908675720797604,266.60472097111324,162.9338801142563,1.0609524283351999,,0.3159778847769819,0.6284169393409625
pcc[1],0.7666067385922293,0.018901568020900032,0.0008026671327690773,707.1721210896415,521.166450736858,1.0215063653505918,,0.7292477753908381,0.802467448876759
pcc[2],0.9981635087216949,0.0011458489964693154,2.9126222862669358e-5,980.2310545070209,603.4384711708142,1.015086767212148,,0.9960720921889739,1.0
