statistic,total,se_total,mean,se_mean
cv_elpd,-2842.7618058706616,206.86655442640964,-30.899584846420236,2.2485495046348873
naive_lpd,-2647.0518276270586,199.9302778874262,-28.77230247420716,2.1731551944285457
p_eff,195.70997824360438,35.02347414333633,2.127282372213091,0.38068993634061227
