statistic,total,se_total,mean,se_mean
cv_elpd,-3030.719692595191,200.22246708031278,-31.569996797866576,2.085650698753258
naive_lpd,-3012.8253047670723,199.00649674247381,-31.383596924657002,2.0729843410674356
p_eff,17.894387828118667,2.34528315131041,0.18639987320956944,0.024430032826150107
