parameters;mean;std;mcse;ess_bulk;ess_tail;rhat;ess_per_sec;lower;upper
trans_dd[1,1];0.551456702224067;0.014769955761724497;0.0001320515412400504;12530.436548302006;9434.56341623208;1.0004144235756027;;0.5228080075740978;0.5807809604074242
trans_dd[2,1];0.448543297775933;0.014769955761724497;0.00013205154124005053;12530.43654830199;9434.56341623208;1.000414928689959;;0.41921903959257584;0.47719199242590216
trans_dd[1,2];0.0016986692815531138;0.0006449480161311848;6.419998868850712e-6;9527.895703785365;8232.139937995447;0.9999465619985638;;0.0005742590847916051;0.002976657464693979
trans_dd[2,2];0.9983013307184471;0.0006449480161311849;6.41999886885067e-6;9527.895703785365;8232.139937995447;0.9999465619985638;;0.997023342535306;0.9994257409152084
trans_dc[1,1];0.6354858868062326;0.022956243575935575;0.00016138129742128963;20187.605732772034;8866.5490907056;1.0001892845930278;;0.59048222452079;0.68078070116012
trans_dc[2,1];0.3645141131937674;0.02295624357593557;0.00016138129742128968;20187.60573277204;8866.5490907056;1.0001891569983759;;0.31921929883988;0.40951777547921
trans_dc[1,2];0.0006359618429721001;0.0005112941239688912;4.8547040837807e-6;10265.643624707798;8298.635169069354;0.9998886416262169;;2.3273382829326896e-5;0.0016536920066822954
trans_dc[2,2];0.9993640381570279;0.0005112941239688916;4.854704083780607e-6;10265.64362470779;8298.635169069348;0.9998893452342001;;0.9983463079933177;0.9999767266171706
trans_cd[1,1];0.9978291275948092;0.0013063655140129547;1.0239318357893839e-5;13800.376354550403;8210.13870517362;1.0003983823697273;;0.995250784047168;0.999722609167301
trans_cd[2,1];0.0021708724051908096;0.0013063655140129538;1.0239318357893873e-5;13800.376354550383;8210.13870517362;1.000399292850058;;0.0002773908326989202;0.004749215952831955
trans_cd[1,2];0.9043006685978469;0.024893935341110382;0.00018550207134899565;17826.210383509602;8230.826228857433;1.0003464843780165;;0.8550279116034522;0.9519874796317283
trans_cd[2,2];0.09569933140215332;0.024893935341110382;0.0001855020713489955;17826.210383509617;8230.826228857433;1.0003464843780165;;0.04801252036827194;0.1449720883965477
trans_cc[1,1];0.9991656743873185;0.0009598831653139457;7.684628308732234e-6;17457.411344987544;7634.859160783499;1.0001903263398526;;0.9972560472980619;0.9999984777360821
trans_cc[2,1];0.0008343256126814488;0.0009598831653139449;7.684628308732212e-6;17457.411344987555;7634.859160783499;1.0001903263398526;;1.522263917948232e-6;0.0027439527019380992
trans_cc[1,2];0.8428967721772381;0.05952637313328031;0.0004851700739167581;14422.027622642394;7214.863243908811;1.0010846056670186;;0.7293132118925325;0.9589646708781986
trans_cc[2,2];0.15710322782276184;0.05952637313328031;0.00048517007391675807;14422.027622642387;7214.863243908799;1.0010846056670186;;0.04103532912180143;0.27068678810746744
