parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,lower,upper
beta0[1],-1.1986230129281739,0.056132774716292744,0.0020071500767443115,791.6518508744482,1268.0857076269801,1.0096886003063446,,-1.3049638857258685,-1.0871733269148796
beta0[2],-6.762860353164923,2.1149876455862167,0.12099749592885412,374.4125136476736,579.6713948920502,1.0153429528231186,,-11.33928023464481,-4.401408353877526
beta1[1],0.9047900648866767,0.09122748541871886,0.0034736092849030264,691.3226710360786,1286.3449589945053,1.0110610834101754,,0.716996113084073,1.0725270408691867
beta1[2],12.038645309843442,6.9698358221720556,0.49022459125218965,289.0818094258499,298.1781715184588,1.019940039095104,,6.976431248674141,24.460294355470666
beta2[1],0.22780405556716274,0.08556076576034453,0.002551205633564062,1127.9255499962298,1713.0066273488553,1.001244149841505,,0.05980097022964542,0.3901190270724065
beta2[2],0.04297458316338459,1.8287878453349182,0.05984703679231172,1325.6643571661039,842.7844045795446,1.0084584837021893,,-4.042578306479138,3.243024718687971
beta3[1],0.9832475439031316,0.13904494312134885,0.0038322504574223593,1316.7900168689841,1832.228331674514,1.0008534310388928,,0.7256941274977133,1.266954535032602
beta3[2],2.0002737177197303,3.1598464727740314,0.11420945664049964,1111.2346447957937,725.4995340216987,1.0086169250104393,,-2.939067099973192,9.021280470810872
trans[1, 1],0.9883186646522137,0.002505367641854107,8.159703094674889e-5,916.9289367405003,1584.9232351724477,1.0025008560962398,,0.9832151135390108,0.9928404071248875
trans[2, 1],0.01168133534778628,0.002505367641854107,8.159703094674947e-5,916.9289367405013,1584.9232351724477,1.0025008560962398,,0.007159592875112475,0.01678488646098919
trans[1, 2],0.028266148302229403,0.004205003764953091,0.00016118861713395133,677.953652996104,1578.9549805321958,1.0089607170907662,,0.02000550224918185,0.036076389419550756
trans[2, 2],0.9717338516977707,0.004205003764953091,0.00016118861713395246,677.9536529961031,1578.9549805321958,1.0089607170907664,,0.9639236105804493,0.9799944977508181
init[1],0.8647459175032695,0.049742613304079523,0.001250883217953274,1445.8224299654262,1327.1538048974464,1.0032918999963567,,0.7596922395797425,0.9540589769243328
init[2],0.13525408249673057,0.049742613304079523,0.0012508832179532762,1445.8224299654275,1327.1538048974464,1.0032918999963567,,0.045941023075667164,0.24030776042025748
pdd[1],0.23187050993793185,0.010019777053744933,0.0003595493578978779,791.6518508744482,1268.0857076269801,1.0096886003063446,,0.2133307884781605,0.25215093298471414
pdd[2],0.00286345230398488,0.00258245568277473,0.00011528879483388268,374.4125136476736,579.6713948920502,1.0153429528231186,,2.695580561023562e-10,0.007952731199100454
pdc[1],0.2749738822966251,0.015061978886511375,0.0003665354900312799,1699.241918063378,2121.3127641517544,1.0041022161853634,,0.2452692327982778,0.3042710397467266
pdc[2],0.004586806684151796,0.00472306046645992,0.00019861311111457296,356.6377432664276,800.9006464475797,1.0163950425616435,,1.651904184939541e-13,0.013947318388391384
pcd[1],0.42714016131569293,0.01580170018043016,0.0004351119700777544,1313.6025554455382,2305.163072566113,1.0044075538332027,,0.3958022840245915,0.45776307426689883
pcd[2],0.9755787713847645,0.0171270783382018,0.00086779435480352,317.9319731312234,292.3859105835247,1.0189785745312256,,0.9456090556558264,1.0
pcc[1],0.714061058485128,0.019888647232329457,0.00041058844875728186,2356.6958234285953,2315.1525231627206,1.001757418130806,,0.6739347047836118,0.7512323997816771
pcc[2],0.9935952259929194,0.007204552444560167,0.00023122434098187181,406.58393594347064,365.91361833313994,1.011294284075407,,0.9790835023703112,1.0
