statistic,total,se_total,mean,se_mean
cv_elpd,-2602.8762563017926,201.14125872541504,-28.29213322067166,2.1863180296240765
naive_lpd,-2566.8366971798523,198.38286561314086,-27.9003988823897,2.1563354957950094
p_eff,36.03955912194063,3.9286418692122624,0.39173433828196336,0.042702629013176764
