parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,lower,upper
beta0[1],-2.007588325255886,0.6402025362923347,0.09155942984400255,88.31021315526783,323.320572122429,1.4903030147267164,,-3.232961303709034,-1.488207736474615
beta0[2],-4.524328498994021,2.310854031765523,0.31799426713141,88.22961999535963,333.34751469849977,1.4896498709975043,,-7.118048299551915,-0.4756426501330533
beta1[1],1.6806694732396796,0.5456616843476689,0.07642523802283702,88.16623099522116,322.99490642551774,1.4899909317487479,,1.1489123516156463,2.7919309395833016
beta1[2],9.086173923788483,4.740397995230125,0.6324061826095618,88.14920732768812,332.0237985246326,1.490397711707643,,1.1480001478340893,15.138724779350877
beta2[1],1.5305182977541032,0.6177767805013278,0.08730348330337126,88.08593261480249,326.77533183823044,1.4900516078198993,,0.965228778428666,2.7663953936214685
beta2[2],1.2080883030419436,1.3486128403205275,0.1118481595365849,147.84018342468468,5295.487884203326,1.222085767102502,,-0.7164933806816202,3.7856277272289782
beta3[1],1.7260945161151715,1.6091400394077542,0.22143091744916332,87.95976023794893,323.6707812227542,1.4902128675407127,,0.46390644424514105,4.879957535570142
beta3[2],3.5487466309959714,3.365907722749653,0.25135364015557077,178.28192556557752,5318.444851959102,1.1748058666743477,,-1.4117459118209517,10.816631340764701
trans[1, 1],0.9963532994003665,0.0016891108147236923,0.00016337088243337345,121.96833058295475,475.4063964755853,1.288357970758819,,0.9930354748281782,0.999081612446025
trans[2, 1],0.003646700599633461,0.001689110814723692,0.00016337088243336857,121.96833058295474,475.4063964755855,1.2883579707588193,,0.0009183875539750196,0.006964525171821778
trans[1, 2],0.012955712219613894,0.006232290724395025,0.0008381771278457522,88.02286983838829,320.04482394483915,1.4891583826598023,,8.110346859233988e-5,0.020030228997737688
trans[2, 2],0.9870442877803862,0.006232290724395024,0.0008381771278457527,88.02286983838829,320.0448239448392,1.4891583826598023,,0.9799697710022623,0.9999188965314076
init[1],0.8029084846590807,0.1789588473186511,0.024914119074648897,88.08786000737081,324.2711927181326,1.489560388351023,,0.4437811094359827,0.9833232484802891
init[2],0.1970915153409194,0.1789588473186511,0.024914119074648904,88.08786000737081,324.2711927181328,1.489560388351023,,0.016676751519710972,0.5562188905640173
pdd[1],0.13267184676356605,0.05249513008025548,0.007465433468255042,88.31021315526783,323.320572122429,1.4902757086241747,,0.03608646371251932,0.1800800621111297
pdd[2],0.08525713164451418,0.1414439213852041,0.020339211085617977,88.22961999535963,333.34751469849977,1.4896498709975043,,3.843837980458375e-6,0.3494071049940546
pdc[1],0.38321399951098056,0.02265825006572484,0.0009581673314595421,705.953577108447,471.9960910180307,1.0431867734113167,,0.3383318181403778,0.4272050718363257
pdc[2],0.0919655632107429,0.1224435166268125,0.01751294135166354,88.05274037120054,318.5894384941215,1.4900786944072908,,3.5467640932431876e-8,0.3179656744252214
pcd[1],0.41947952678813877,0.03476254213958757,0.003639336073251353,113.56402907758306,319.0459249233228,1.320862634560863,,0.3393839469335963,0.4766011603857452
pcd[2],0.916694934963741,0.13169232882321288,0.018912052592305387,88.03082256054248,325.80478773381014,1.4904679507575838,,0.671636588473035,0.999999992886716
pcc[1],0.8888825011559138,0.0637248394948316,0.009097607474582723,87.97478818652063,309.3447707906041,1.489581520249649,,0.8359779416065977,0.9999999588382665
pcc[2],0.942744174589863,0.09937899320045923,0.014297216390221409,87.97969373267527,316.66913533481693,1.4896584547082043,,0.7576590756246626,0.9999999999988846
