parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,lower,upper
beta0[1],-1.6490421770491612,0.44350378651854055,0.061802587151156746,154.39513011173855,84.01662436271036,1.2108142395365058,,-3.0897581285091738,-1.234368966248098
beta0[2],-3.918553620642291,1.0254237943362545,0.14081077248089988,153.974376165096,83.86478211404695,1.2105654981691363,,-4.849789495823095,-0.6043150967464125
beta1[1],1.3336523149077204,0.40645123684475865,0.05453606674265292,154.83863613305428,83.78733827965557,1.2106862489720134,,0.8682700186606624,2.622336810907165
beta1[2],6.573344254575652,1.7378293804557106,0.2216235464889154,154.32448393013814,84.07850849055194,1.210549268891186,,1.3393507797165771,8.489771046870738
beta2[1],1.1893558708867453,0.4304001044258763,0.05892801038303807,154.9304052387509,83.64386225712033,1.2108345991746021,,0.7255632765285065,2.560457470734414
beta2[2],1.1552952122751319,0.6398913650851321,0.05728949870532742,175.26280534826253,124.70798966340685,1.1787884997978446,,-0.24507195265771398,2.204213088105524
beta3[1],1.1614337894945996,0.8320001716261715,0.11638613661524647,155.00622346226078,83.37634879658638,1.2105655734955798,,0.5230890539879222,3.76491750970791
beta3[2],3.2722705816273514,1.1944798655805353,0.11953052411479063,154.70605636521893,84.87893995268907,1.2085541124199175,,0.33184412776902167,5.097479339333449
trans[1, 1],0.997328519445566,0.0014158483169028073,0.0001164966092644362,207.78923773556437,188.03088162024474,1.1440526109628701,,0.994400600388047,0.9995896745412247
trans[2, 1],0.0026714805544341773,0.001415848316902807,0.00011649660926443581,207.78923773556437,188.03088162024474,1.14405261096287,,0.0004103254587752847,0.005599399611952983
trans[1, 2],0.01327485712938515,0.003952773868951475,0.0004698697673731366,153.1257001252968,83.04821672175446,1.2100210740996487,,0.001390949623487514,0.01894178646866551
trans[2, 2],0.9867251428706147,0.003952773868951475,0.00046986976737313637,153.1257001252968,83.04821672175446,1.2100210740996489,,0.9810582135313345,0.9986090503765125
init[1],0.8365044875627602,0.11105693317602466,0.014023973368821276,154.92556573996416,83.59071547095307,1.2099670946777408,,0.5165727134004592,0.9716053232067853
init[2],0.16349551243723975,0.11105693317602466,0.014023973368821281,154.92556573996416,83.59071547095307,1.2099713254114277,,0.02839467679321475,0.48342728659954076
pdd[1],0.16881929680931682,0.041095530076366155,0.0054152050027365395,154.39513011173855,84.01662436271036,1.2108142395365058,,0.03845125590129463,0.21456959025959957
pdd[2],0.04198407262532387,0.08868477535938504,0.01274530696852678,153.974376165096,83.86478211404695,1.2105654981691363,,0.00455164789189891,0.3294093615993222
pdc[1],0.38725067747628067,0.019668889925857132,0.0006294677016090324,1286.0668514085737,540.8691986981091,1.0234100095627885,,0.34871464013146747,0.42478061704118225
pdc[2],0.07800414369050726,0.07430846824221338,0.00975718383794066,154.07318932441214,83.39177224943943,1.210233914902436,,0.00989829909053882,0.29811029675983114
pcd[1],0.4220144737863623,0.024504634412428433,0.0017456616333068286,271.9265266300313,145.95996685508587,1.1058095790873697,,0.37357224232487585,0.4677087647726995
pcd[2],0.9143054323719293,0.07679313704875028,0.009725333491689159,154.63669589215343,83.09566411990481,1.2103997555260873,,0.6934891542053383,0.9884323552076988
pcc[1],0.8557993863855458,0.04503274246232811,0.006153888911643346,155.43914971014266,83.397769961708,1.2102665046829875,,0.8161661053220498,0.999152794561504
pcc[2],0.980105660564143,0.0640401046461872,0.009217166092158256,154.41489772244438,83.50989477552787,1.2100347108655338,,0.7730304951996456,0.9999901796207048
