statistic,total,se_total,mean,se_mean
cv_elpd,-2926.9503257868923,209.16239454446043,-31.814677454205352,2.273504288526744
naive_lpd,-2621.599389252163,199.66884396394286,-28.495645535349595,2.170313521347205
p_eff,305.3509365347292,49.52443092884184,3.319031918855752,0.5383090318352374
