statistic,total,se_total,mean,se_mean
cv_elpd,-2923.064879297611,207.5984530912151,-31.77244434019142,2.256504924904512
naive_lpd,-2620.400737206309,196.36664042994866,-28.482616708764226,2.134420004673355
p_eff,302.6641420913024,44.1227399588759,3.2898276314271997,0.4795949995529989
