parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,lower,upper
beta0[1],-0.802950332155933,0.15014010385196797,0.018383861610224962,80.58695371456588,156.57736637325274,1.0961721989938304,,-1.1147671596814497,-0.5291394866446124
beta0[2],-3.195398899042482,0.1613051217245256,0.017009272119625322,104.99216177722126,177.25331980738898,1.0745623189764133,,-3.523080790744213,-2.8931822204409268
beta1[1],1.1797191283483746,0.21366267058133867,0.029713256522286752,67.82241952029202,149.58754830728216,1.1204068827718616,,0.6916614821382637,1.5279752800783215
beta1[2],2.9312498933210227,0.4924640060111307,0.08262644783829932,61.28953203049472,141.45410317221783,1.134766082888893,,2.3141391399927476,4.091905393809882
beta2[1],0.1579089466267463,0.17969723856305655,0.019584479198257024,94.7309137679969,188.33576417791792,1.0809810177731787,,-0.1849214344106134,0.5179836006258091
beta2[2],2.6649753842840522,0.20164744192014794,0.01517046267401352,190.68805706933443,326.74894731700664,1.0416186260156481,,2.276665876646535,3.0606457353550183
beta3[1],0.6500783473477963,0.2133843260465985,0.019955445031369326,122.20342838161686,252.17558239391548,1.0632189986439735,,0.2365237137622439,1.0689115707723063
beta3[2],4.896958217567519,2.2717302958426084,0.11556485124229499,1260.841451757483,698.9791875320727,1.0310445169648597,,2.370471619353208,9.055365049214426
trans[1, 1],0.9971221115840715,0.0020583049678539445,6.324715864990352e-5,888.1023353311655,2128.837901822709,1.0144313177945863,,0.9931570454718465,0.9999970868336576
trans[2, 1],0.0028778884159284244,0.002058304967853945,6.324715864990738e-5,888.1023353311666,2128.837901822709,1.0144313177945863,,2.9131663423775933e-6,0.006842954528153479
trans[1, 2],0.006306015159154255,0.0016431834155716332,0.0001860742194899395,92.34404355298021,171.78731162163712,1.0872666549792063,,0.0034324210919711717,0.009719867401558122
trans[2, 2],0.9936939848408457,0.001643183415571633,0.00018607421948994162,92.34404355298015,171.78731162163712,1.0872666549792063,,0.9902801325984418,0.9965675789080288
init[1],0.5305257272128686,0.07801566035558394,0.007802537678279642,112.57669269067236,182.9466634347067,1.0670259068039314,,0.38410129697485196,0.6902216977804074
init[2],0.46947427278713144,0.07801566035558394,0.007802537678279653,112.57669269067237,182.9466634347067,1.0670259068039314,,0.30977830221959257,0.615898703025148
pdd[1],0.310322701209329,0.031517564371362536,0.0037877160240390455,80.58695371456588,156.57736637325274,1.0961721989938304,,0.24092718524868773,0.36389128582072283
pdd[2],0.039779515896906335,0.005883203960733634,0.0005931727669392709,104.99216177722126,177.25331980738898,1.0745623189764133,,0.027784842367996207,0.05119391976818516
pdc[1],0.3444228650446815,0.021357082429384312,0.00023396000698787658,8344.25237088261,6613.927643487828,1.0012438013666694,,0.30340167907081356,0.3867876846839109
pdc[2],0.3709303372184004,0.030208763995885058,0.0003209610322592688,8846.048666855002,5041.660431277258,1.0032429112510426,,0.3141089545809101,0.43465948835400053
pcd[1],0.5919071179925902,0.06891772877344707,0.011753762640374725,63.0142451462781,132.26627050142594,1.1336410930795862,,0.4329712219510368,0.6737241113807968
pcd[2],0.4352120018899454,0.09375753301465801,0.016017268044039887,62.3636744404909,132.35545684885176,1.1306873865094211,,0.32809052671912453,0.6573579803413628
pcc[1],0.7652512673265853,0.01952701736135388,0.0015101721922495522,191.74574279380167,297.69307505745695,1.0410487579173346,,0.7276383203815364,0.8037706590199247
pcc[2],0.9984830204043753,0.0011358890925159198,7.97042140179631e-5,153.0818915397495,417.5314928018399,1.0488730225450782,,0.9963820036139114,0.9999999999999657
