statistic,total,se_total,mean,se_mean
cv_elpd,-2286.4252373115214,182.14578895253914,-24.85244823164697,1.9798455320928168
naive_lpd,-2270.584025517322,181.08369785486815,-24.680261146927414,1.9683010636398712
p_eff,15.84121179419871,1.7794615984173354,0.1721870847195512,0.0193419738958406
