parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,lower,upper
trans[1, 4],0.03154394634463107,0.012830934603581721,0.00032301355321566174,1795.623889577634,1955.0318049592452,1.01126817026013,,0.011559004165574658,0.05936330473988564
trans[2, 4],0.020076085149107966,0.011031975959382196,0.000937601586134071,169.5342708622801,1385.281644424861,1.033474432854923,,0.0016976688379293225,0.04222801120538011
trans[3, 4],0.008438063175199935,0.008095722023640811,0.0015123755774380414,19.660432117653347,272.38183865877124,1.2172286136372399,,7.830783473556092e-6,0.02488131216188938
trans[4, 4],0.9399419053310609,0.018840335914467158,0.003355922909291682,29.11942475319838,209.38181879060676,1.1332527217912844,,0.9018619502793955,0.9726658469955924
init[1],0.7506752341771209,0.06290351075572569,0.009085802168538316,47.78078749809644,1206.251761968585,1.0835007614596257,,0.624538037432282,0.8646434062033461
init[2],0.18087102753048048,0.05192658575320486,0.0009445450721763679,2816.6269812585247,1760.928938479345,1.0060631670601345,,0.0782182351649544,0.28043583268995864
init[3],0.055315080943781965,0.04041851067118102,0.011365216626922463,11.58175910237626,91.10794641469006,1.4682856916663938,,1.438999310536105e-6,0.12845783039435546
init[4],0.013138657348616562,0.013547863844692412,0.0002094875812552133,3366.716852695224,1560.5621405053237,1.0001003055095632,,2.2153789263787017e-7,0.04067168820198585
pdd[1],0.3315331451378111,0.018864245043728054,0.0020004071122382335,88.99729430793353,1817.1620747729855,1.050841822621298,,0.29535886016874724,0.3687374245907425
pdd[2],0.016778825628117704,0.005729672213503684,0.0016180590222051067,13.138915580427106,165.24543751331993,1.386040905913006,,0.00675305076197589,0.027081339594415315
pdd[3],0.11127080870632036,0.04127680411582127,0.014797393131144731,10.10451641529271,86.98916081170371,1.6107532361217018,,0.04009930998890646,0.17501680195169345
pdd[4],0.06636843285802763,0.03215830018187933,0.010247046531058698,11.68892373068109,92.63680066690144,1.46284851052703,,0.018034799473605118,0.13035533386489456
pdc[1],0.1977376463697495,0.019691593066486275,0.0003972605443869026,2447.1768477704186,2221.4836494402302,1.0166211858504022,,0.15868486691761033,0.23437626093638253
pdc[2],0.013943061982811675,0.0078024163781606265,0.0014335825447311019,26.848844906155737,295.59459790547857,1.1555650703024547,,0.0011190940908818283,0.029120339594778947
pdc[3],0.355772258611648,0.16573821595218172,0.06193503249169665,9.99575913592332,81.73366740439845,1.621996675322566,,0.08574095900931783,0.579304261594167
pdc[4],0.7092072148615183,0.10580654131760357,0.009310606694103423,125.72928871790113,810.656974898946,1.039920931564658,,0.5065268910952756,0.9172440328956286
pcd[1],0.399976700706152,0.02533920597745191,0.0054727775518979595,21.796982476719467,101.41521349159368,1.1948499501748089,,0.3515627454462881,0.4494614791193317
pcd[2],0.580481130970573,0.2814104994521061,0.10540505067365037,9.940800901040557,73.59793350918805,1.635943578601842,,0.16981826997553495,0.9743188645100377
pcd[3],0.6090919917199831,0.38623325132978253,0.15586573312141977,10.046660612707353,80.57374145005595,1.613821925556253,,0.013019500506752633,0.9061348915737549
pcd[4],0.21894281576273408,0.2539910894223439,0.10125969416915818,10.137002112644517,81.68937256445639,1.6149242401541661,,0.0017152261947057147,0.6414735176899825
pcc[1],0.650711623577444,0.02898074256599547,0.00301629279192435,92.12358554474552,1833.1211436122364,1.0456503897496179,,0.5974500249650675,0.7079513708724653
pcc[2],0.7985763610130309,0.19029683072304726,0.053850711919039916,10.002126766174412,80.20536102271312,1.6258438466391876,,0.4279953370065507,0.9989902909895418
pcc[3],0.6935717049491098,0.3915796063203876,0.15696637147968354,10.056848508120884,77.1770615267538,1.6144657110674556,,0.05338779965700096,0.9921428816851933
pcc[4],0.8746340840784996,0.09889491228183327,0.03075130076062792,10.399175941917573,89.11539662547396,1.5769739144483588,,0.7049036028095931,0.999863624628507
